Date,Open,High,Low,Close,Adj Close,Volume
2001-01-31,0.3839285671710968,0.4017857015132904,0.3828125,0.3861607015132904,0.3336966037750244,730704800
2001-02-01,0.3694196343421936,0.3839285671710968,0.3660714328289032,0.3772321343421936,0.3259810507297516,369695200
2001-02-02,0.3772321343421936,0.3917410671710968,0.3660714328289032,0.3683035671710968,0.3182655870914459,427341600
2001-02-05,0.3660714328289032,0.3671875,0.3526785671710968,0.3604910671710968,0.3115145266056061,286115200
2001-02-06,0.3599330484867096,0.3819754421710968,0.3571428656578064,0.3772321343421936,0.3259810507297516,462711200
2001-02-07,0.3688616156578064,0.3727678656578064,0.3537946343421936,0.3705357015132904,0.32019442319869995,393887200
2001-02-08,0.3671875,0.3761160671710968,0.3604910671710968,0.3705357015132904,0.32019442319869995,604128000
2001-02-09,0.3660714328289032,0.3716517984867096,0.3337053656578064,0.3415178656578064,0.29511895775794983,590083200
2001-02-12,0.3404017984867096,0.3571428656578064,0.3359375,0.3515625,0.30379894375801086,274120000
2001-02-13,0.3560267984867096,0.3649553656578064,0.3392857015132904,0.3415178656578064,0.29511895775794983,237070400
2001-02-14,0.3426339328289032,0.3504464328289032,0.3303571343421936,0.3482142984867096,0.30090558528900146,309120000
2001-02-15,0.3515625,0.3671875,0.3515625,0.3582589328289032,0.3095856010913849,311416000
2001-02-16,0.3392857015132904,0.3482142984867096,0.3348214328289032,0.3392857015132904,0.293190062046051,263911200
2001-02-20,0.3426339328289032,0.3470982015132904,0.3247767984867096,0.3270089328289032,0.2825811803340912,314893600
2001-02-21,0.3258928656578064,0.3560267984867096,0.3258928656578064,0.3370535671710968,0.29126113653182983,390258400
2001-02-22,0.3404017984867096,0.3459821343421936,0.3214285671710968,0.3359375,0.290296733379364,431961600
2001-02-23,0.3325892984867096,0.3370535671710968,0.3258928656578064,0.3359375,0.290296733379364,293865600
2001-02-26,0.3404017984867096,0.3515625,0.3314732015132904,0.3482142984867096,0.30090558528900146,206438400
2001-02-27,0.3443080484867096,0.3470982015132904,0.3337053656578064,0.3459821343421936,0.29897668957710266,348516000
2001-02-28,0.3459821343421936,0.3470982015132904,0.3236607015132904,0.3258928656578064,0.281616747379303,508233600
2001-03-01,0.3180803656578064,0.3348214328289032,0.3069196343421936,0.3348214328289032,0.28933238983154297,330461600
2001-03-02,0.3270089328289032,0.3649553656578064,0.3258928656578064,0.34375,0.29704782366752625,406201600
2001-03-05,0.3459821343421936,0.3660714328289032,0.34375,0.3638392984867096,0.31440773606300354,324172800
2001-03-06,0.3699776828289032,0.3939732015132904,0.3694196343421936,0.3839285671710968,0.3317676782608032,731802400
2001-03-07,0.3805803656578064,0.3861607015132904,0.3705357015132904,0.3794642984867096,0.327909916639328,419540800
2001-03-08,0.3694196343421936,0.3772321343421936,0.3649553656578064,0.3716517984867096,0.32115888595581055,204859200
2001-03-09,0.3683035671710968,0.3694196343421936,0.3571428656578064,0.3616071343421936,0.3124788999557495,299135200
2001-03-12,0.3515625,0.3549107015132904,0.3236607015132904,0.3325892984867096,0.287403404712677,391020000
2001-03-13,0.3370535671710968,0.3493303656578064,0.3247767984867096,0.3493303656578064,0.30187010765075684,443329600
2001-03-14,0.3303571343421936,0.3660714328289032,0.3292410671710968,0.3649553656578064,0.31537219882011414,477775200
2001-03-15,0.3727678656578064,0.3816964328289032,0.3515625,0.3515625,0.30379894375801086,529317600
2001-03-16,0.3392857015132904,0.3627232015132904,0.3370535671710968,0.3504464328289032,0.3028344511985779,470316000
2001-03-19,0.3526785671710968,0.3683035671710968,0.3482142984867096,0.3671875,0.3173011243343353,356008800
2001-03-20,0.3699776828289032,0.3738839328289032,0.3515625,0.3515625,0.30379894375801086,499206400
2001-03-21,0.3532366156578064,0.3727678656578064,0.3459821343421936,0.359375,0.3105500340461731,371375200
2001-03-22,0.3638392984867096,0.3883928656578064,0.3604910671710968,0.3861607015132904,0.3336966037750244,723301600
2001-03-23,0.3939732015132904,0.4207589328289032,0.3928571343421936,0.4107142984867096,0.3549143075942993,944888000
2001-03-26,0.41303572058677673,0.4241071343421936,0.37732142210006714,0.3889285624027252,0.3360884189605713,734451200
2001-03-27,0.39178571105003357,0.41160714626312256,0.3910714387893677,0.40839284658432007,0.35290825366973877,543821600
2001-03-28,0.3942857086658478,0.4017857015132904,0.3839285671710968,0.395892858505249,0.34210655093193054,584662400
2001-03-29,0.38874998688697815,0.41874998807907104,0.3839285671710968,0.4023214280605316,0.34766170382499695,613065600
2001-03-30,0.40267857909202576,0.4057142734527588,0.38107141852378845,0.3941071331501007,0.3405633270740509,400349600
2001-04-02,0.39446428418159485,0.40464285016059875,0.3821428716182709,0.38553571701049805,0.3331565260887146,340911200
2001-04-03,0.3814285695552826,0.3821428716182709,0.35946428775787354,0.36142855882644653,0.3123246729373932,368687200
2001-04-04,0.35285714268684387,0.3616071343421936,0.3348214328289032,0.3482142984867096,0.30090558528900146,685484800
2001-04-05,0.3678571283817291,0.4017857015132904,0.3571428656578064,0.37267857789993286,0.32204610109329224,446762400
2001-04-06,0.37142857909202576,0.3757142722606659,0.3553571403026581,0.36767858266830444,0.31772541999816895,324889600
2001-04-09,0.36946427822113037,0.38107141852378845,0.35821428894996643,0.3667857050895691,0.3169538974761963,266582400
2001-04-10,0.3732142746448517,0.40535715222358704,0.3710714280605316,0.3935714364051819,0.34010040760040283,457374400
2001-04-11,0.41035714745521545,0.4107142984867096,0.3799999952316284,0.38928571343421936,0.3363970220088959,334096000
2001-04-12,0.3824999928474426,0.41107141971588135,0.3776785731315613,0.4003571569919586,0.3459642827510834,298933600
2001-04-16,0.39446428418159485,0.4000000059604645,0.3725000023841858,0.38285714387893677,0.33084186911582947,285224800
2001-04-17,0.37857142090797424,0.3787499964237213,0.3499999940395355,0.3642857074737549,0.3147936165332794,685199200
2001-04-18,0.3851785659790039,0.4300000071525574,0.3764285743236542,0.4069642722606659,0.35167378187179565,1100842400
2001-04-19,0.45625001192092896,0.4598214328289032,0.4214285612106323,0.459285706281662,0.39688679575920105,1873670400
2001-04-20,0.4451785683631897,0.45767858624458313,0.4392857253551483,0.4471428692340851,0.38639360666275024,693403200
2001-04-23,0.43464285135269165,0.4464285671710968,0.4285714328289032,0.4330357015132904,0.3742031753063202,541525600
2001-04-24,0.4344642758369446,0.4419642984867096,0.41982144117355347,0.429107129573822,0.37080830335617065,377137600
2001-04-25,0.4323214292526245,0.4439285695552826,0.4208928644657135,0.4414285719394684,0.381455659866333,330780800
2001-04-26,0.4494642913341522,0.4660714268684387,0.4407142996788025,0.4408928453922272,0.3809928297996521,799696800
2001-04-27,0.44999998807907104,0.4694642722606659,0.4419642984867096,0.46785715222358704,0.40429362654685974,453012000
2001-04-30,0.47678571939468384,0.48428571224212646,0.44410714507102966,0.45517855882644653,0.3933376967906952,494776800
2001-05-01,0.45375001430511475,0.4732142984867096,0.44999998807907104,0.4630357027053833,0.4001272916793823,427252000
2001-05-02,0.47035714983940125,0.47678571939468384,0.46000000834465027,0.47482141852378845,0.410311758518219,368524800
2001-05-03,0.4637500047683716,0.46875,0.44160714745521545,0.4457142949104309,0.3851591944694519,301543200
2001-05-04,0.4328571557998657,0.4616071283817291,0.4278571307659149,0.4598214328289032,0.3973497152328491,281052800
2001-05-07,0.45750001072883606,0.46000000834465027,0.44357141852378845,0.4457142949104309,0.3851591944694519,276550400
2001-05-08,0.4526785612106323,0.45446428656578064,0.42767858505249023,0.4387499988079071,0.3791411221027374,315436800
2001-05-09,0.4310714304447174,0.43839284777641296,0.42267856001853943,0.42821428179740906,0.3700367212295532,324889600
2001-05-10,0.4323214292526245,0.4375,0.40982142090797424,0.4107142984867096,0.3549143075942993,288976800
2001-05-11,0.4108928442001343,0.4194642901420593,0.40642857551574707,0.4080357253551483,0.3525996208190918,203044800
2001-05-14,0.4087499976158142,0.4228571355342865,0.40625,0.4158928692340851,0.3593893051147461,309220800
2001-05-15,0.41732141375541687,0.4553571343421936,0.4114285707473755,0.4139285683631897,0.3576919734477997,237025600
2001-05-16,0.41535714268684387,0.4375,0.4080357253551483,0.4303571283817291,0.37188851833343506,322330400
2001-05-17,0.43267858028411865,0.4344642758369446,0.4151785671710968,0.42053571343421936,0.36340129375457764,332119200
2001-05-18,0.4171428680419922,0.4221428632736206,0.41285714507102966,0.4201785624027252,0.3630927801132202,159051200
2001-05-21,0.42196428775787354,0.42696428298950195,0.41160714626312256,0.42071428894996643,0.3635556995868683,460997600
2001-05-22,0.4285714328289032,0.43089285492897034,0.4178571403026581,0.4196428656578064,0.3626297116279602,412916000
2001-05-23,0.4241071343421936,0.4241071343421936,0.408214271068573,0.41482141613960266,0.35846349596977234,281041600
2001-05-24,0.4158928692340851,0.41607141494750977,0.40392857789993286,0.41428571939468384,0.3580005168914795,271756800
2001-05-25,0.41428571939468384,0.4158928692340851,0.4017857015132904,0.40642857551574707,0.3512108027935028,158743200
2001-05-29,0.3985714316368103,0.4017857015132904,0.3716071546077728,0.383392870426178,0.33130478858947754,515989600
2001-05-30,0.3707142770290375,0.3707142770290375,0.34464284777641296,0.353214293718338,0.30522623658180237,777078400
2001-05-31,0.35357141494750977,0.36142855882644653,0.3480357229709625,0.35624998807907104,0.30784955620765686,442892800
2001-06-01,0.35946428775787354,0.37660714983940125,0.35678571462631226,0.373035728931427,0.3223547339439392,456075200
2001-06-04,0.3764285743236542,0.376964271068573,0.3653571307659149,0.36892858147621155,0.3188056945800781,281920800
2001-06-05,0.37142857909202576,0.3767857253551483,0.3633928596973419,0.37392857670783997,0.32312631607055664,471794400
2001-06-06,0.3737500011920929,0.3737500011920929,0.3630357086658478,0.37017858028411865,0.31988584995269775,223176800
2001-06-07,0.3698214292526245,0.38749998807907104,0.36517858505249023,0.38678571581840515,0.3342367112636566,325180800
2001-06-08,0.3866071403026581,0.3866071403026581,0.3698214292526245,0.3807142972946167,0.3289901316165924,342624800
2001-06-11,0.37589284777641296,0.3762499988079071,0.35624998807907104,0.3578571379184723,0.30923837423324585,294000000
2001-06-12,0.35303571820259094,0.36946427822113037,0.35285714268684387,0.36267855763435364,0.3134048283100128,303794400
2001-06-13,0.3824999928474426,0.38803571462631226,0.35821428894996643,0.365535706281662,0.3158736824989319,511487200
2001-06-14,0.3578571379184723,0.36517858505249023,0.35303571820259094,0.35499998927116394,0.30676940083503723,297348800
2001-06-15,0.3589285612106323,0.3705357015132904,0.3455357253551483,0.36500000953674316,0.315410852432251,454624800
2001-06-18,0.36446428298950195,0.3723214268684387,0.3571428656578064,0.3630357086658478,0.3137133717536926,345912000
2001-06-19,0.3723214268684387,0.3821428716182709,0.35732144117355347,0.36053571105003357,0.31155306100845337,321087200
2001-06-20,0.3571428656578064,0.3901785612106323,0.35678571462631226,0.3869642913341522,0.3343909978866577,431620000
2001-06-21,0.38482141494750977,0.4107142984867096,0.3767857253551483,0.4016071557998657,0.347044438123703,341331200
2001-06-22,0.40142858028411865,0.4107142984867096,0.38857144117355347,0.39750000834465027,0.34349536895751953,286025600
2001-06-25,0.4017857015132904,0.4285714328289032,0.40089285373687744,0.42839285731315613,0.3701910972595215,439549600
2001-06-26,0.41678571701049805,0.42446428537368774,0.4108928442001343,0.4241071343421936,0.366487592458725,272781600
2001-06-27,0.4255357086658478,0.4285714328289032,0.4017857015132904,0.41678571701049805,0.36016079783439636,374130400
2001-06-28,0.41160714626312256,0.42696428298950195,0.4096428453922272,0.4203571379184723,0.3632471263408661,348409600
2001-06-29,0.42250001430511475,0.4482142925262451,0.41428571939468384,0.4151785671710968,0.3587721288204193,515390400
2001-07-02,0.4221428632736206,0.43267858028411865,0.4132142961025238,0.4267857074737549,0.3688022494316101,230048000
2001-07-03,0.41982144117355347,0.4317857027053833,0.4196428656578064,0.42571428418159485,0.3678763806819916,112543200
2001-07-05,0.4214285612106323,0.42446428537368774,0.4108928442001343,0.41410714387893677,0.357846200466156,152292000
2001-07-06,0.40642857551574707,0.4099999964237213,0.3878571391105652,0.3933928608894348,0.33994626998901367,302920800
2001-07-09,0.39446428418159485,0.4107142984867096,0.3871428668498993,0.40535715222358704,0.35028499364852905,337467200
2001-07-10,0.40982142090797424,0.4119642972946167,0.37214285135269165,0.3774999976158142,0.3262125253677368,395270400
2001-07-11,0.3755357265472412,0.40267857909202576,0.375,0.4025000035762787,0.34781599044799805,470506400
2001-07-12,0.41607141494750977,0.44303572177886963,0.41607141494750977,0.4350000023841858,0.37590062618255615,614801600
2001-07-13,0.43089285492897034,0.44660714268684387,0.42571428418159485,0.4437499940395355,0.3834616541862488,454742400
2001-07-16,0.44428572058677673,0.4482142925262451,0.42696428298950195,0.4278571307659149,0.369728147983551,278667200
2001-07-17,0.42821428179740906,0.4503571391105652,0.4108928442001343,0.4482142925262451,0.3873194754123688,647830400
2001-07-18,0.3889285624027252,0.4067857265472412,0.364642858505249,0.3712500035762787,0.3208116590976715,1137012800
2001-07-19,0.37910714745521545,0.3824999928474426,0.3526785671710968,0.3564285635948181,0.3080039322376251,861140000
2001-07-20,0.35178571939468384,0.35821428894996643,0.3480357229709625,0.35678571462631226,0.3083125352859497,444584000
2001-07-23,0.35874998569488525,0.3660714328289032,0.3483928442001343,0.3489285707473755,0.301522821187973,241360000
2001-07-24,0.3462499976158142,0.3557142913341522,0.33446428179740906,0.34089285135269165,0.29457888007164,348376000
2001-07-25,0.34142857789993286,0.34464284777641296,0.320892870426178,0.3298214375972748,0.2850116193294525,443878400
2001-07-26,0.33000001311302185,0.33571428060531616,0.3187499940395355,0.33196428418159485,0.2868633568286896,369140800
2001-07-27,0.3348214328289032,0.34375,0.3303571343421936,0.3385714292526245,0.29257291555404663,334135200
2001-07-30,0.34142857789993286,0.345714271068573,0.3305357098579407,0.3380357027053833,0.2921099364757538,243359200
2001-07-31,0.34410715103149414,0.3467857241630554,0.3305357098579407,0.3355357050895691,0.289949506521225,235026400
2001-08-01,0.3394642770290375,0.353214293718338,0.33839285373687744,0.3403571546077728,0.29411596059799194,304136000
2001-08-02,0.3508928716182709,0.35482141375541687,0.34392857551574707,0.3539285659790039,0.3058435022830963,252089600
2001-08-03,0.355178564786911,0.3553571403026581,0.3392857015132904,0.3482142984867096,0.30090558528900146,186054400
2001-08-06,0.3400000035762787,0.35107141733169556,0.3392857015132904,0.34160715341567993,0.29519617557525635,99652000
2001-08-07,0.3451785743236542,0.3512499928474426,0.33892858028411865,0.34375,0.29704782366752625,168548800
2001-08-08,0.34392857551574707,0.35178571939468384,0.3310714364051819,0.3375000059604645,0.2916469871997833,276169600
2001-08-09,0.3385714292526245,0.3419642746448517,0.334285706281662,0.34017857909202576,0.2939615845680237,200664800
2001-08-10,0.3400000035762787,0.3449999988079071,0.33196428418159485,0.33964285254478455,0.293498694896698,186961600
2001-08-13,0.3410714268684387,0.3451785743236542,0.33500000834465027,0.34089285135269165,0.29457888007164,147996800
2001-08-14,0.34285715222358704,0.345714271068573,0.333392858505249,0.33446428179740906,0.289023756980896,228950400
2001-08-15,0.33500000834465027,0.33821427822113037,0.32499998807907104,0.32928571105003357,0.28454864025115967,289279200
2001-08-16,0.32624998688697815,0.3348214328289032,0.320892870426178,0.3330357074737549,0.2877892255783081,288092000
2001-08-17,0.3214285671710968,0.32946428656578064,0.32124999165534973,0.3226785659790039,0.278839111328125,208426400
2001-08-20,0.323928564786911,0.32553571462631226,0.31803572177886963,0.32357141375541687,0.27961069345474243,252302400
2001-08-21,0.323928564786911,0.323928564786911,0.31607142090797424,0.3199999928474426,0.2765246331691742,185701600
2001-08-22,0.32035714387893677,0.3258928656578064,0.314464271068573,0.3251785635948181,0.2809996008872986,173975200
2001-08-23,0.32499998807907104,0.32749998569488525,0.3139285743236542,0.31803572177886963,0.2748270630836487,217078400
2001-08-24,0.3214285671710968,0.33250001072883606,0.3151785731315613,0.3316071331501007,0.2865546941757202,290332000
2001-08-27,0.3321428596973419,0.34464284777641296,0.32428571581840515,0.3378571569919586,0.2919556200504303,175644000
2001-08-28,0.3375000059604645,0.341785728931427,0.3285714387893677,0.3285714387893677,0.2839314639568329,171735200
2001-08-29,0.32928571105003357,0.3362500071525574,0.3183928430080414,0.3183928430080414,0.27513566613197327,239971200
2001-08-30,0.3167857229709625,0.3246428668498993,0.3085714280605316,0.3183928430080414,0.27513566613197327,368692800
2001-08-31,0.31660714745521545,0.3321428596973419,0.3151785731315613,0.33125001192092896,0.28624603152275085,216904800
2001-09-04,0.3303571343421936,0.3407142758369446,0.3246428668498993,0.3258928656578064,0.281616747379303,348213600
2001-09-05,0.3257142901420593,0.33839285373687744,0.32357141375541687,0.33125001192092896,0.28624603152275085,360057600
2001-09-06,0.3285714387893677,0.3380357027053833,0.3151785731315613,0.3164285719394684,0.27343839406967163,282368800
2001-09-07,0.3125,0.3232142925262451,0.30714285373687744,0.3085714280605316,0.26664865016937256,241830400
2001-09-10,0.3035714328289032,0.3125,0.302142858505249,0.31017857789993286,0.26803746819496155,308845600
2001-09-17,0.2857142984867096,0.3048214316368103,0.28089284896850586,0.30339285731315613,0.2621736526489258,458007200
2001-09-18,0.3017857074737549,0.3164285719394684,0.2887499928474426,0.290714293718338,0.2512175738811493,327101600
2001-09-19,0.2946428656578064,0.3053571283817291,0.2785714268684387,0.30392858386039734,0.262636661529541,373318400
2001-09-20,0.2908928692340851,0.30267858505249023,0.2767857015132904,0.2800000011920929,0.24195902049541473,411174400
2001-09-21,0.26428571343421936,0.2901785671710968,0.2621428668498993,0.28089284896850586,0.2427304983139038,570516800
2001-09-24,0.2876785695552826,0.30071428418159485,0.28482142090797424,0.29374998807907104,0.253840833902359,294537600
2001-09-25,0.2882142961025238,0.289642870426178,0.2741071283817291,0.2775000035762787,0.2397986203432083,374404800
2001-09-26,0.28232142329216003,0.2837499976158142,0.2666071355342865,0.2705357074737549,0.23378048837184906,493796800
2001-09-27,0.2723214328289032,0.28125,0.27142858505249023,0.2769642770290375,0.23933568596839905,322240800
2001-09-28,0.2805357277393341,0.28410714864730835,0.2748214304447174,0.2769642770290375,0.23933568596839905,365108800
2001-10-01,0.2766071557998657,0.2855357229709625,0.27196428179740906,0.2775000035762787,0.2397986203432083,208208000
2001-10-02,0.2755357027053833,0.2826785743236542,0.26571428775787354,0.26875001192092896,0.23223735392093658,235883200
2001-10-03,0.26696428656578064,0.2742857038974762,0.26482143998146057,0.26750001311302185,0.23115728795528412,683043200
2001-10-04,0.2741071283817291,0.2901785671710968,0.26767855882644653,0.28357142210006714,0.24504514038562775,401122400
2001-10-05,0.2750000059604645,0.2883928716182709,0.26767855882644653,0.2882142961025238,0.24905724823474884,342686400
2001-10-08,0.2780357003211975,0.2919642925262451,0.2767857015132904,0.28928571939468384,0.2499830722808838,207984000
2001-10-09,0.28660714626312256,0.28928571939468384,0.27910715341567993,0.2857142984867096,0.24689695239067078,174025600
2001-10-10,0.2874999940395355,0.3008928596973419,0.28482142090797424,0.3003571331501007,0.2595503330230713,307759200
2001-10-11,0.302142858505249,0.3167857229709625,0.3008928596973419,0.3167857229709625,0.2737469971179962,334163200
2001-10-12,0.3091071546077728,0.322857141494751,0.301071435213089,0.32160714268684387,0.27791333198547363,287812000
2001-10-15,0.32053571939468384,0.32821428775787354,0.32053571939468384,0.32124999165534973,0.27760472893714905,318752000
2001-10-16,0.32303571701049805,0.32499998807907104,0.31732141971588135,0.32160714268684387,0.27791333198547363,202949600
2001-10-17,0.32749998569488525,0.32875001430511475,0.3028571307659149,0.30339285731315613,0.2621736526489258,285538400
2001-10-18,0.3087500035762787,0.32553571462631226,0.3087500035762787,0.3214285671710968,0.2777590751647949,612572800
2001-10-19,0.32035714387893677,0.3285714387893677,0.31928572058677673,0.32678571343421936,0.2823883891105652,166790400
2001-10-22,0.3251785635948181,0.3405357003211975,0.32303571701049805,0.33964285254478455,0.293498694896698,391938400
2001-10-23,0.34142857789993286,0.3467857241630554,0.31910714507102966,0.323928564786911,0.2799193263053894,684980800
2001-10-24,0.32249999046325684,0.34089285135269165,0.3169642984867096,0.33839285373687744,0.29241856932640076,374427200
2001-10-25,0.32928571105003357,0.34375,0.32428571581840515,0.34267857670783997,0.2961220443248749,254951200
2001-10-26,0.3367857038974762,0.34375,0.33250001072883606,0.333392858505249,0.2880978584289551,278964000
2001-10-29,0.3316071331501007,0.333392858505249,0.3142857253551483,0.31482142210006714,0.27204957604408264,239181600
2001-10-30,0.31035715341567993,0.3214285671710968,0.30464285612106323,0.3142857253551483,0.27158650755882263,276763200
2001-10-31,0.31660714745521545,0.3285714387893677,0.31142857670783997,0.31357142329216003,0.27096930146217346,273750400
2001-11-01,0.3151785731315613,0.335357129573822,0.3080357015132904,0.33196428418159485,0.2868633568286896,312995200
2001-11-02,0.33071428537368774,0.3367857038974762,0.32428571581840515,0.3316071331501007,0.2865546941757202,197204000
2001-11-05,0.33642858266830444,0.34375,0.332321435213089,0.3405357003211975,0.29427018761634827,235793600
2001-11-06,0.3385714292526245,0.35035714507102966,0.3308928608894348,0.3494642972946167,0.30198583006858826,316019200
2001-11-07,0.3474999964237213,0.35946428775787354,0.3451785743236542,0.34982141852378845,0.30229437351226807,382989600
2001-11-08,0.35053572058677673,0.355178564786911,0.3316071331501007,0.3341071307659149,0.28871509432792664,342143200
2001-11-09,0.3321428596973419,0.34375,0.33125001192092896,0.3341071307659149,0.28871509432792664,134293600
2001-11-12,0.33321428298950195,0.3423214256763458,0.3207142949104309,0.3348214328289032,0.28933238983154297,201499200
2001-11-13,0.3407142758369446,0.3462499976158142,0.3341071307659149,0.34589284658432007,0.2988995313644409,224672000
2001-11-14,0.34982141852378845,0.3553571403026581,0.3419642746448517,0.3501785695552826,0.30260300636291504,221149600
2001-11-15,0.34732142090797424,0.3553571403026581,0.34339284896850586,0.34732142090797424,0.3001341223716736,213029600
2001-11-16,0.34410715103149414,0.3444642722606659,0.3285714387893677,0.3387500047683716,0.29272711277008057,230664000
2001-11-19,0.3392857015132904,0.35803571343421936,0.3385714292526245,0.3571428656578064,0.3086211383342743,332589600
2001-11-20,0.3539285659790039,0.36071428656578064,0.3482142984867096,0.3487499952316284,0.3013685941696167,276584000
2001-11-21,0.3501785695552826,0.35357141494750977,0.34392857551574707,0.3514285683631897,0.30368325114250183,201583200
2001-11-23,0.3519642949104309,0.35624998807907104,0.3494642972946167,0.35428571701049805,0.3061521053314209,60004000
2001-11-26,0.35607144236564636,0.38482141494750977,0.35499998927116394,0.38160714507102966,0.3297615945339203,460689600
2001-11-27,0.37857142090797424,0.38428571820259094,0.3660714328289032,0.375,0.3240521550178528,268553600
2001-11-28,0.3723214268684387,0.3787499964237213,0.36446428298950195,0.366607129573822,0.3167996406555176,250611200
2001-11-29,0.3678571283817291,0.36964285373687744,0.36053571105003357,0.364642858505249,0.3151021897792816,202764800
2001-11-30,0.365535706281662,0.38285714387893677,0.3616071343421936,0.38035714626312256,0.3286815285682678,303912000
2001-12-03,0.37607142329216003,0.3799999952316284,0.3678571283817291,0.37589284777641296,0.32482364773750305,181165600
2001-12-04,0.37589284777641296,0.4028571546077728,0.3700000047683716,0.4000000059604645,0.3456556499004364,380419200
2001-12-05,0.3992857038974762,0.429107129573822,0.395892858505249,0.4242857098579407,0.3666418492794037,568579200
2001-12-06,0.41928571462631226,0.4196428656578064,0.3953571319580078,0.4067857265472412,0.35151946544647217,338934400
2001-12-07,0.4010714292526245,0.4055357277393341,0.3928571343421936,0.4025000035762787,0.34781599044799805,203515200
2001-12-10,0.3980357050895691,0.4105357229709625,0.39696428179740906,0.4025000035762787,0.34781599044799805,170010400
2001-12-11,0.4048214256763458,0.4080357253551483,0.3866071403026581,0.3889285624027252,0.3360884189605713,205475200
2001-12-12,0.39053571224212646,0.39142856001853943,0.3794642984867096,0.38374999165534973,0.3316134810447693,192460800
2001-12-13,0.38374999165534973,0.38482141494750977,0.3660714328289032,0.375,0.3240521550178528,197842400
2001-12-14,0.37017858028411865,0.3719642758369446,0.35874998569488525,0.3641071319580078,0.3146393597126007,189884800
2001-12-17,0.3642857074737549,0.375,0.36053571105003357,0.36821427941322327,0.318188339471817,173712000
2001-12-18,0.373035728931427,0.3808928430080414,0.3610714375972748,0.37517857551574707,0.32420656085014343,235239200
2001-12-19,0.3675000071525574,0.3871428668498993,0.365535706281662,0.38607141375541687,0.3336193859577179,289956800
2001-12-20,0.3821428716182709,0.383392870426178,0.36821427941322327,0.3691071569919586,0.31895995140075684,220864000
2001-12-21,0.37517857551574707,0.3846428692340851,0.37142857909202576,0.375,0.3240521550178528,256334400
2001-12-24,0.3732142746448517,0.38303571939468384,0.3732142746448517,0.3814285695552826,0.32960736751556396,50629600
2001-12-26,0.3812499940395355,0.39821428060531616,0.3774999976158142,0.38374999165534973,0.3316134810447693,146400800
2001-12-27,0.385357141494751,0.3973214328289032,0.385357141494751,0.3941071331501007,0.3405633270740509,191508800
2001-12-28,0.3923214375972748,0.4107142984867096,0.3921428620815277,0.4005357027053833,0.34611862897872925,299124000
2001-12-31,0.4019642770290375,0.40464285016059875,0.38982143998146057,0.3910714387893677,0.33794015645980835,137782400
2002-01-02,0.39375001192092896,0.41607141494750977,0.3921428620815277,0.41607141494750977,0.3595435917377472,529496800
2002-01-03,0.4107142984867096,0.4241071343421936,0.40660715103149414,0.42107143998146057,0.3638642728328705,612007200
2002-01-04,0.41678571701049805,0.42767858505249023,0.4105357229709625,0.42303571105003357,0.3655616343021393,409976000
2002-01-07,0.4235714375972748,0.4285714328289032,0.40625,0.4089285731315613,0.353371262550354,444584000
2002-01-08,0.40625,0.41160714626312256,0.4010714292526245,0.4037500023841858,0.3488961458206177,450038400
